"time","wind_power","horizon"
2018-05-08 12:00:00,0.24,12
2018-05-08 18:00:00,0.319,18
2018-05-09 00:00:00,0.233,24
2018-05-09 00:00:00,0.233,0
2018-05-09 06:00:00,0.04,6
2018-05-09 12:00:00,0.161,12
2018-05-09 18:00:00,0.201,18
2018-05-10 00:00:00,0.132,24
2018-05-10 00:00:00,0.132,0
2018-05-10 06:00:00,0.031,6
2018-05-10 12:00:00,0.067,12
2018-05-10 18:00:00,0.251,18
2018-05-11 00:00:00,0.159,24
2018-05-11 00:00:00,0.159,0
2018-05-11 06:00:00,0.041,6
2018-05-11 12:00:00,0.014,12
2018-05-11 18:00:00,0.084,18
2018-05-12 00:00:00,0.112,24
2018-05-12 00:00:00,0.112,0
2018-05-12 06:00:00,0.018,6
2018-05-12 12:00:00,0.028,12
2018-05-12 18:00:00,0.261,18
2018-05-13 00:00:00,0.172,24
2018-05-13 00:00:00,0.172,0
2018-05-13 06:00:00,0.066,6
2018-05-13 12:00:00,0.249,12
2018-05-13 18:00:00,0.393,18
2018-05-14 00:00:00,0.294,24
2018-05-14 00:00:00,0.294,0
2018-05-14 06:00:00,0.183,6
2018-05-14 12:00:00,0.525,12
2018-05-14 18:00:00,0.478,18
2018-05-15 00:00:00,0.4,24
2018-05-15 00:00:00,0.4,0
2018-05-15 06:00:00,0.148,6
2018-05-15 12:00:00,0.248,12
2018-05-15 18:00:00,0.305,18
2018-05-16 00:00:00,0.145,24
2018-05-16 00:00:00,0.145,0
2018-05-16 06:00:00,0.09,6
2018-05-16 12:00:00,0.195,12
2018-05-16 18:00:00,0.124,18
2018-05-17 00:00:00,0.272,24
2018-05-17 00:00:00,0.272,0
2018-05-17 06:00:00,0.259,6
2018-05-17 12:00:00,0.207,12
2018-05-17 18:00:00,0.179,18
2018-05-18 00:00:00,0.157,24
2018-05-18 00:00:00,0.157,0
2018-05-18 06:00:00,0.074,6
2018-05-18 12:00:00,0.059,12
2018-05-18 18:00:00,0.058,18
2018-05-19 00:00:00,0.01,24
2018-05-19 00:00:00,0.01,0
2018-05-19 06:00:00,0.024,6
2018-05-19 12:00:00,0.024,12
2018-05-19 18:00:00,0.093,18
2018-05-20 00:00:00,0.183,24
2018-05-20 00:00:00,0.183,0
2018-05-20 06:00:00,0.078,6
2018-05-20 12:00:00,0.262,12
2018-05-20 18:00:00,0.391,18
2018-05-21 00:00:00,0.334,24
2018-05-21 00:00:00,0.334,0
2018-05-21 06:00:00,0.184,6
2018-05-21 12:00:00,0.364,12
2018-05-21 18:00:00,0.369,18
2018-05-22 00:00:00,0.255,24
2018-05-22 00:00:00,0.255,0
2018-05-22 06:00:00,0.036,6
2018-05-22 12:00:00,0.071,12
2018-05-22 18:00:00,0.193,18
2018-05-23 00:00:00,0.243,24
2018-05-23 00:00:00,0.243,0
2018-05-23 06:00:00,0.147,6
2018-05-23 12:00:00,0.4,12
2018-05-23 18:00:00,0.28,18
2018-05-24 00:00:00,0.251,24
2018-05-24 00:00:00,0.251,0
2018-05-24 06:00:00,0.167,6
2018-05-24 12:00:00,0.328,12
2018-05-24 18:00:00,0.227,18
2018-05-25 00:00:00,0.143,24
2018-05-25 00:00:00,0.143,0
2018-05-25 06:00:00,0.057,6
2018-05-25 12:00:00,0.122,12
2018-05-25 18:00:00,0.057,18
2018-05-26 00:00:00,0.038,24
2018-05-26 00:00:00,0.038,0
2018-05-26 06:00:00,0.013,6
2018-05-26 12:00:00,0.042,12
2018-05-26 18:00:00,0.136,18
2018-05-27 00:00:00,0.202,24
2018-05-27 00:00:00,0.202,0
2018-05-27 06:00:00,0.039,6
2018-05-27 12:00:00,0.06,12
2018-05-27 18:00:00,0.195,18
2018-05-28 00:00:00,0.107,24
2018-05-28 00:00:00,0.107,0
2018-05-28 06:00:00,0.019,6
2018-05-28 12:00:00,0.118,12
2018-05-28 18:00:00,0.255,18
2018-05-29 00:00:00,0.215,24
2018-05-29 00:00:00,0.215,0
2018-05-29 06:00:00,0.086,6
2018-05-29 12:00:00,0.144,12
2018-05-29 18:00:00,0.045,18
2018-05-30 00:00:00,0.084,24
2018-05-30 00:00:00,0.084,0
2018-05-30 06:00:00,0.027,6
2018-05-30 12:00:00,0.001,12
2018-05-30 18:00:00,0.031,18
2018-05-31 00:00:00,0.076,24
2018-05-31 00:00:00,0.076,0
2018-05-31 06:00:00,0.048,6
2018-05-31 12:00:00,0.002,12
2018-05-31 18:00:00,0.056,18
2018-06-01 00:00:00,0.006,24
2018-06-01 00:00:00,0.006,0
2018-06-01 06:00:00,0.032,6
2018-06-01 12:00:00,0.141,12
2018-06-01 18:00:00,0.11,18
2018-06-02 00:00:00,0.237,24
2018-06-02 00:00:00,0.237,0
2018-06-02 06:00:00,0.219,6
2018-06-02 12:00:00,0.194,12
2018-06-02 18:00:00,0.068,18
2018-06-03 00:00:00,0.043,24
2018-06-03 00:00:00,0.043,0
2018-06-03 06:00:00,0.007,6
2018-06-03 12:00:00,0.032,12
2018-06-03 18:00:00,0.104,18
2018-06-04 00:00:00,0.094,24
2018-06-04 00:00:00,0.094,0
2018-06-04 06:00:00,0.032,6
2018-06-04 12:00:00,0.027,12
2018-06-04 18:00:00,0.23,18
2018-06-05 00:00:00,0.124,24
2018-06-05 00:00:00,0.124,0
2018-06-05 06:00:00,0.026,6
2018-06-05 12:00:00,0.073,12
2018-06-05 18:00:00,0.188,18
2018-06-06 00:00:00,0.182,24
2018-06-06 00:00:00,0.182,0
2018-06-06 06:00:00,0.139,6
2018-06-06 12:00:00,0.092,12
2018-06-06 18:00:00,0.204,18
2018-06-07 00:00:00,0.179,24
2018-06-07 00:00:00,0.179,0
2018-06-07 06:00:00,0.028,6
2018-06-07 12:00:00,0.056,12
2018-06-07 18:00:00,0.025,18
2018-06-08 00:00:00,0.015,24
2018-06-08 00:00:00,0.015,0
2018-06-08 06:00:00,0.003,6
2018-06-08 12:00:00,0.048,12
2018-06-08 18:00:00,0.157,18
2018-06-09 00:00:00,0.153,24
2018-06-09 00:00:00,0.153,0
2018-06-09 06:00:00,0.015,6
2018-06-09 12:00:00,0.1,12
2018-06-09 18:00:00,0.033,18
2018-06-10 00:00:00,0.01,24
2018-06-10 00:00:00,0.01,0
2018-06-10 06:00:00,0.011,6
2018-06-10 12:00:00,0.055,12
2018-06-10 18:00:00,0.083,18
2018-06-11 00:00:00,0.113,24
2018-06-11 00:00:00,0.113,0
2018-06-11 06:00:00,0.055,6
2018-06-11 12:00:00,0.042,12
2018-06-11 18:00:00,0.18,18
2018-06-12 00:00:00,0.123,24
2018-06-12 00:00:00,0.123,0
2018-06-12 06:00:00,0.082,6
2018-06-12 12:00:00,0.077,12
2018-06-12 18:00:00,0.141,18
2018-06-13 00:00:00,0.14,24
2018-06-13 00:00:00,0.14,0
2018-06-13 06:00:00,0.155,6
2018-06-13 12:00:00,0.209,12
2018-06-13 18:00:00,0.094,18
2018-06-14 00:00:00,0.059,24
2018-06-14 00:00:00,0.059,0
2018-06-14 06:00:00,0.016,6
2018-06-14 12:00:00,0.086,12
2018-06-14 18:00:00,0.101,18
2018-06-15 00:00:00,0.083,24
2018-06-15 00:00:00,0.083,0
2018-06-15 06:00:00,0.003,6
2018-06-15 12:00:00,0.009,12
2018-06-15 18:00:00,0.003,18
2018-06-16 00:00:00,0.078,24
2018-06-16 00:00:00,0.078,0
2018-06-16 06:00:00,0.027,6
2018-06-16 12:00:00,0.068,12
2018-06-16 18:00:00,0.036,18
2018-06-17 00:00:00,0.104,24
2018-06-17 00:00:00,0.104,0
2018-06-17 06:00:00,0.125,6
2018-06-17 12:00:00,0.22,12
2018-06-17 18:00:00,0.108,18
2018-06-18 00:00:00,0.101,24
2018-06-18 00:00:00,0.101,0
2018-06-18 06:00:00,0.068,6
2018-06-18 12:00:00,0.165,12
2018-06-18 18:00:00,0.146,18
2018-06-19 00:00:00,0.244,24
2018-06-19 00:00:00,0.244,0
2018-06-19 06:00:00,0.177,6
2018-06-19 12:00:00,0.152,12
2018-06-19 18:00:00,0.076,18
2018-06-20 00:00:00,0.009,24
2018-06-20 00:00:00,0.009,0
2018-06-20 06:00:00,0.035,6
2018-06-20 12:00:00,0.085,12
2018-06-20 18:00:00,0.09,18
2018-06-21 00:00:00,0.066,24
2018-06-21 00:00:00,0.066,0
2018-06-21 06:00:00,0.213,6
2018-06-21 12:00:00,0.791,12
2018-06-21 18:00:00,0.501,18
2018-06-22 00:00:00,0.301,24
2018-06-22 00:00:00,0.301,0
2018-06-22 06:00:00,0.594,6
2018-06-22 12:00:00,0.532,12
2018-06-22 18:00:00,0.266,18
2018-06-23 00:00:00,0.273,24
2018-06-23 00:00:00,0.273,0
2018-06-23 06:00:00,0.294,6
2018-06-23 12:00:00,0.464,12
2018-06-23 18:00:00,0.241,18
2018-06-24 00:00:00,0.134,24
2018-06-24 00:00:00,0.134,0
2018-06-24 06:00:00,0.1,6
2018-06-24 12:00:00,0.167,12
2018-06-24 18:00:00,0.095,18
2018-06-25 00:00:00,0.138,24
2018-06-25 00:00:00,0.138,0
2018-06-25 06:00:00,0.065,6
2018-06-25 12:00:00,0.104,12
2018-06-25 18:00:00,0.104,18
2018-06-26 00:00:00,0.085,24
2018-06-26 00:00:00,0.085,0
2018-06-26 06:00:00,0.03,6
2018-06-26 12:00:00,0.056,12
2018-06-26 18:00:00,0.168,18
2018-06-27 00:00:00,0.188,24
2018-06-27 00:00:00,0.188,0
2018-06-27 06:00:00,0.144,6
2018-06-27 12:00:00,0.249,12
2018-06-27 18:00:00,0.27,18
2018-06-28 00:00:00,0.185,24
2018-06-28 00:00:00,0.185,0
2018-06-28 06:00:00,0.236,6
2018-06-28 12:00:00,0.496,12
2018-06-28 18:00:00,0.26,18
2018-06-29 00:00:00,0.279,24
2018-06-29 00:00:00,0.279,0
2018-06-29 06:00:00,0.165,6
2018-06-29 12:00:00,0.145,12
2018-06-29 18:00:00,0.246,18
2018-06-30 00:00:00,0.277,24
2018-06-30 00:00:00,0.277,0
2018-06-30 06:00:00,0.343,6
2018-06-30 12:00:00,0.302,12
2018-06-30 18:00:00,0.291,18
2018-07-01 00:00:00,0.343,24
2018-07-01 00:00:00,0.343,0
2018-07-01 06:00:00,0.276,6
2018-07-01 12:00:00,0.289,12
2018-07-01 18:00:00,0.27,18
2018-07-02 00:00:00,0.242,24
2018-07-02 00:00:00,0.242,0
2018-07-02 06:00:00,0.086,6
2018-07-02 12:00:00,0.112,12
2018-07-02 18:00:00,0.167,18
2018-07-03 00:00:00,0.047,24
2018-07-03 00:00:00,0.047,0
2018-07-03 06:00:00,0.037,6
2018-07-03 12:00:00,0.007,12
2018-07-03 18:00:00,0.025,18
2018-07-04 00:00:00,0.109,24
2018-07-04 00:00:00,0.109,0
2018-07-04 06:00:00,0.022,6
2018-07-04 12:00:00,0.119,12
2018-07-04 18:00:00,0.168,18
2018-07-05 00:00:00,0.175,24
2018-07-05 00:00:00,0.175,0
2018-07-05 06:00:00,0.034,6
2018-07-05 12:00:00,0.072,12
2018-07-05 18:00:00,0.14,18
2018-07-06 00:00:00,0.118,24
2018-07-06 00:00:00,0.118,0
2018-07-06 06:00:00,0.066,6
2018-07-06 12:00:00,0.208,12
2018-07-06 18:00:00,0.26,18
2018-07-07 00:00:00,0.105,24
2018-07-07 00:00:00,0.105,0
2018-07-07 06:00:00,0.073,6
2018-07-07 12:00:00,0.171,12
2018-07-07 18:00:00,0.208,18
2018-07-08 00:00:00,0.127,24
2018-07-08 00:00:00,0.127,0
2018-07-08 06:00:00,0.082,6
2018-07-08 12:00:00,0.118,12
2018-07-08 18:00:00,0.167,18
2018-07-09 00:00:00,0.179,24
2018-07-09 00:00:00,0.179,0
2018-07-09 06:00:00,0.065,6
2018-07-09 12:00:00,0.166,12
2018-07-09 18:00:00,0.172,18
2018-07-10 00:00:00,0.034,24
2018-07-10 00:00:00,0.034,0
2018-07-10 06:00:00,0.118,6
2018-07-10 12:00:00,0.064,12
2018-07-10 18:00:00,0.012,18
2018-07-11 00:00:00,0.072,24
2018-07-11 00:00:00,0.072,0
2018-07-11 06:00:00,0.028,6
2018-07-11 12:00:00,0.081,12
2018-07-11 18:00:00,0.047,18
2018-07-12 00:00:00,0.03,24
2018-07-12 00:00:00,0.03,0
2018-07-12 06:00:00,0.093,6
2018-07-12 12:00:00,0.192,12
2018-07-12 18:00:00,0.142,18
2018-07-13 00:00:00,0.126,24
2018-07-13 00:00:00,0.126,0
2018-07-13 06:00:00,0.057,6
2018-07-13 12:00:00,0.119,12
2018-07-13 18:00:00,0.155,18
2018-07-14 00:00:00,0.056,24
2018-07-14 00:00:00,0.056,0
2018-07-14 06:00:00,0.011,6
2018-07-14 12:00:00,0.036,12
2018-07-14 18:00:00,0.16,18
2018-07-15 00:00:00,0.133,24
2018-07-15 00:00:00,0.133,0
2018-07-15 06:00:00,0.034,6
2018-07-15 12:00:00,0.027,12
2018-07-15 18:00:00,0.164,18
2018-07-16 00:00:00,0.147,24
2018-07-16 00:00:00,0.147,0
2018-07-16 06:00:00,0.017,6
2018-07-16 12:00:00,0.003,12
2018-07-16 18:00:00,0.04,18
2018-07-17 00:00:00,0.004,24
2018-07-17 00:00:00,0.004,0
2018-07-17 06:00:00,0.013,6
2018-07-17 12:00:00,0.16,12
2018-07-17 18:00:00,0.224,18
2018-07-18 00:00:00,0.266,24
2018-07-18 00:00:00,0.266,0
2018-07-18 06:00:00,0.167,6
2018-07-18 12:00:00,0.216,12
2018-07-18 18:00:00,0.196,18
2018-07-19 00:00:00,0.158,24
2018-07-19 00:00:00,0.158,0
2018-07-19 06:00:00,0.064,6
2018-07-19 12:00:00,0.062,12
2018-07-19 18:00:00,0.184,18
2018-07-20 00:00:00,0.162,24
2018-07-20 00:00:00,0.162,0
2018-07-20 06:00:00,0.041,6
2018-07-20 12:00:00,0.003,12
2018-07-20 18:00:00,0.019,18
2018-07-21 00:00:00,0.225,24
2018-07-21 00:00:00,0.225,0
2018-07-21 06:00:00,0.025,6
2018-07-21 12:00:00,0.005,12
2018-07-21 18:00:00,0.019,18
2018-07-22 00:00:00,0.039,24
2018-07-22 00:00:00,0.039,0
2018-07-22 06:00:00,0.004,6
2018-07-22 12:00:00,0.026,12
2018-07-22 18:00:00,0.016,18
2018-07-23 00:00:00,0.079,24
2018-07-23 00:00:00,0.079,0
2018-07-23 06:00:00,0.005,6
2018-07-23 12:00:00,0.042,12
2018-07-23 18:00:00,0.118,18
2018-07-24 00:00:00,0.082,24
2018-07-24 00:00:00,0.082,0
2018-07-24 06:00:00,0.025,6
2018-07-24 12:00:00,0.026,12
2018-07-24 18:00:00,0.148,18
2018-07-25 00:00:00,0.042,24
2018-07-25 00:00:00,0.042,0
2018-07-25 06:00:00,0.005,6
2018-07-25 12:00:00,0.101,12
2018-07-25 18:00:00,0.218,18
2018-07-26 00:00:00,0.163,24
2018-07-26 00:00:00,0.163,0
2018-07-26 06:00:00,0.048,6
2018-07-26 12:00:00,0.164,12
2018-07-26 18:00:00,0.287,18
2018-07-27 00:00:00,0.201,24
2018-07-27 00:00:00,0.201,0
2018-07-27 06:00:00,0.075,6
2018-07-27 12:00:00,0.106,12
2018-07-27 18:00:00,0.144,18
2018-07-28 00:00:00,0.152,24
2018-07-28 00:00:00,0.152,0
2018-07-28 06:00:00,0.035,6
2018-07-28 12:00:00,0.251,12
2018-07-28 18:00:00,0.104,18
2018-07-29 00:00:00,0.101,24
2018-07-29 00:00:00,0.101,0
2018-07-29 06:00:00,0.118,6
2018-07-29 12:00:00,0.088,12
2018-07-29 18:00:00,0.031,18
2018-07-30 00:00:00,0.056,24
2018-07-30 00:00:00,0.056,0
2018-07-30 06:00:00,0.012,6
2018-07-30 12:00:00,0.021,12
2018-07-30 18:00:00,0.004,18
2018-07-31 00:00:00,0.093,24
2018-07-31 00:00:00,0.093,0
2018-07-31 06:00:00,0.021,6
2018-07-31 12:00:00,0.066,12
2018-07-31 18:00:00,0.289,18
2018-08-01 00:00:00,0.235,24
2018-08-01 00:00:00,0.235,0
2018-08-01 06:00:00,0.154,6
2018-08-01 12:00:00,0.087,12
2018-08-01 18:00:00,0.204,18
2018-08-02 00:00:00,0.131,24
2018-08-02 00:00:00,0.131,0
2018-08-02 06:00:00,0.09,6
2018-08-02 12:00:00,0.068,12
2018-08-02 18:00:00,0.093,18
2018-08-03 00:00:00,0.133,24
2018-08-03 00:00:00,0.133,0
2018-08-03 06:00:00,0.088,6
2018-08-03 12:00:00,0.061,12
2018-08-03 18:00:00,0.13,18
2018-08-04 00:00:00,0.077,24
2018-08-04 00:00:00,0.077,0
2018-08-04 06:00:00,0.003,6
2018-08-04 12:00:00,0.064,12
2018-08-04 18:00:00,0.287,18
2018-08-05 00:00:00,0.173,24
2018-08-05 00:00:00,0.173,0
2018-08-05 06:00:00,0.136,6
2018-08-05 12:00:00,0.122,12
2018-08-05 18:00:00,0.184,18
2018-08-06 00:00:00,0.084,24
2018-08-06 00:00:00,0.084,0
2018-08-06 06:00:00,0.07,6
2018-08-06 12:00:00,0.041,12
2018-08-06 18:00:00,0.113,18
2018-08-07 00:00:00,0.208,24
2018-08-07 00:00:00,0.208,0
2018-08-07 06:00:00,0.128,6
2018-08-07 12:00:00,0.199,12
2018-08-07 18:00:00,0.223,18
2018-08-08 00:00:00,0.264,24
2018-08-08 00:00:00,0.264,0
2018-08-08 06:00:00,0.112,6
2018-08-08 12:00:00,0.316,12
2018-08-08 18:00:00,0.135,18
2018-08-09 00:00:00,0.109,24
2018-08-09 00:00:00,0.109,0
2018-08-09 06:00:00,0.131,6
2018-08-09 12:00:00,0.216,12
2018-08-09 18:00:00,0.43,18
2018-08-10 00:00:00,0.53,24
2018-08-10 00:00:00,0.53,0
2018-08-10 06:00:00,0.313,6
2018-08-10 12:00:00,0.231,12
2018-08-10 18:00:00,0.153,18
2018-08-11 00:00:00,0.231,24
2018-08-11 00:00:00,0.231,0
2018-08-11 06:00:00,0.332,6
2018-08-11 12:00:00,0.405,12
2018-08-11 18:00:00,0.184,18
2018-08-12 00:00:00,0.016,24
2018-08-12 00:00:00,0.016,0
2018-08-12 06:00:00,0.049,6
2018-08-12 12:00:00,0.122,12
2018-08-12 18:00:00,0.011,18
2018-08-13 00:00:00,0.079,24
2018-08-13 00:00:00,0.079,0
2018-08-13 06:00:00,0.063,6
2018-08-13 12:00:00,0.445,12
2018-08-13 18:00:00,0.291,18
2018-08-14 00:00:00,0.246,24
2018-08-14 00:00:00,0.246,0
2018-08-14 06:00:00,0.273,6
2018-08-14 12:00:00,0.372,12
2018-08-14 18:00:00,0.243,18
2018-08-15 00:00:00,0.105,24
2018-08-15 00:00:00,0.105,0
2018-08-15 06:00:00,0.062,6
2018-08-15 12:00:00,0.098,12
2018-08-15 18:00:00,0.008,18
2018-08-16 00:00:00,0.045,24
2018-08-16 00:00:00,0.045,0
2018-08-16 06:00:00,0.055,6
2018-08-16 12:00:00,0.065,12
2018-08-16 18:00:00,0.005,18
2018-08-17 00:00:00,0.047,24
2018-08-17 00:00:00,0.047,0
2018-08-17 06:00:00,0.006,6
2018-08-17 12:00:00,0.037,12
2018-08-17 18:00:00,0.294,18
2018-08-18 00:00:00,0.084,24
2018-08-18 00:00:00,0.084,0
2018-08-18 06:00:00,0.017,6
2018-08-18 12:00:00,0.025,12
2018-08-18 18:00:00,0.059,18
2018-08-19 00:00:00,0.085,24
2018-08-19 00:00:00,0.085,0
2018-08-19 06:00:00,0.006,6
2018-08-19 12:00:00,0.133,12
2018-08-19 18:00:00,0.189,18
2018-08-20 00:00:00,0.087,24
2018-08-20 00:00:00,0.087,0
2018-08-20 06:00:00,0.105,6
2018-08-20 12:00:00,0.187,12
2018-08-20 18:00:00,0.122,18
2018-08-21 00:00:00,0.048,24
2018-08-21 00:00:00,0.048,0
2018-08-21 06:00:00,0.025,6
2018-08-21 12:00:00,0.015,12
2018-08-21 18:00:00,0.156,18
2018-08-22 00:00:00,0.132,24
2018-08-22 00:00:00,0.132,0
2018-08-22 06:00:00,0.045,6
2018-08-22 12:00:00,0.015,12
2018-08-22 18:00:00,0.009,18
2018-08-23 00:00:00,0.093,24
2018-08-23 00:00:00,0.093,0
2018-08-23 06:00:00,0.016,6
2018-08-23 12:00:00,0.201,12
2018-08-23 18:00:00,0.152,18
2018-08-24 00:00:00,0.165,24
2018-08-24 00:00:00,0.165,0
2018-08-24 06:00:00,0.192,6
2018-08-24 12:00:00,0.374,12
2018-08-24 18:00:00,0.071,18
2018-08-25 00:00:00,0.034,24
2018-08-25 00:00:00,0.034,0
2018-08-25 06:00:00,0.308,6
2018-08-25 12:00:00,0.432,12
2018-08-25 18:00:00,0.191,18
2018-08-26 00:00:00,0.155,24
2018-08-26 00:00:00,0.155,0
2018-08-26 06:00:00,0.091,6
2018-08-26 12:00:00,0.094,12
2018-08-26 18:00:00,0.101,18
2018-08-27 00:00:00,0.278,24
2018-08-27 00:00:00,0.278,0
2018-08-27 06:00:00,0.368,6
2018-08-27 12:00:00,0.503,12
2018-08-27 18:00:00,0.278,18
2018-08-28 00:00:00,0.138,24
2018-08-28 00:00:00,0.138,0
2018-08-28 06:00:00,0.015,6
2018-08-28 12:00:00,0.002,12
2018-08-28 18:00:00,0.233,18
2018-08-29 00:00:00,0.207,24
2018-08-29 00:00:00,0.207,0
2018-08-29 06:00:00,0.04,6
2018-08-29 12:00:00,0.09,12
2018-08-29 18:00:00,0.068,18
2018-08-30 00:00:00,0.118,24
2018-08-30 00:00:00,0.118,0
2018-08-30 06:00:00,0.272,6
2018-08-30 12:00:00,0.376,12
2018-08-30 18:00:00,0.17,18
2018-08-31 00:00:00,0.068,24
2018-08-31 00:00:00,0.068,0
2018-08-31 06:00:00,0.023,6
2018-08-31 12:00:00,0.037,12
2018-08-31 18:00:00,0.214,18
2018-09-01 00:00:00,0.101,24
